response_id,game,lockdown_period,hours,regularly_play,single_multi
R_1Fl9AQQ2mrxHqGW,7,during,0,yes,NA
R_1Fl9AQQ2mrxHqGW,8,during,7,yes,alone
R_1Fl9AQQ2mrxHqGW,9,during,0,yes,NA
R_2wmnaQBPNB7V2gM,1,before,0.75,yes,alone
R_2wmnaQBPNB7V2gM,2,before,2.25,yes,alone
R_2wmnaQBPNB7V2gM,3,before,0,yes,NA
R_2wmnaQBPNB7V2gM,4,before,0,yes,NA
R_2wmnaQBPNB7V2gM,5,before,0,yes,NA
R_2wmnaQBPNB7V2gM,6,before,10.5,yes,alone
R_2wmnaQBPNB7V2gM,7,before,0,yes,NA
R_2wmnaQBPNB7V2gM,8,before,0,yes,NA
R_2wmnaQBPNB7V2gM,9,before,1.5,yes,alone
R_2wmnaQBPNB7V2gM,1,during,0.75,yes,alone
R_2wmnaQBPNB7V2gM,2,during,2.25,yes,alone
R_2wmnaQBPNB7V2gM,3,during,0,yes,NA
R_2wmnaQBPNB7V2gM,4,during,0,yes,NA
R_2wmnaQBPNB7V2gM,5,during,0,yes,NA
R_2wmnaQBPNB7V2gM,6,during,10.5,yes,alone
R_2wmnaQBPNB7V2gM,7,during,0,yes,NA
R_2wmnaQBPNB7V2gM,8,during,0,yes,NA
R_2wmnaQBPNB7V2gM,9,during,1.5,yes,alone
R_piX57LSmaReTby1,1,before,0,yes,NA
R_piX57LSmaReTby1,2,before,2,yes,alone
R_piX57LSmaReTby1,3,before,4,yes,alone
R_piX57LSmaReTby1,4,before,0,yes,NA
R_piX57LSmaReTby1,5,before,0,yes,NA
R_piX57LSmaReTby1,6,before,2,yes,alone
R_piX57LSmaReTby1,7,before,0,yes,NA
R_piX57LSmaReTby1,8,before,0,yes,NA
R_piX57LSmaReTby1,9,before,0,yes,NA
R_piX57LSmaReTby1,1,during,1,yes,NA
R_piX57LSmaReTby1,2,during,0,yes,alone
R_piX57LSmaReTby1,3,during,4,yes,alone
R_piX57LSmaReTby1,4,during,0,yes,NA
R_piX57LSmaReTby1,5,during,0,yes,NA
R_piX57LSmaReTby1,6,during,5,yes,alone
R_piX57LSmaReTby1,7,during,0,yes,NA
R_piX57LSmaReTby1,8,during,0,yes,NA
R_piX57LSmaReTby1,9,during,0,yes,NA
R_Oju76sshryv7YAh,1,before,NA,yes,NA
R_Oju76sshryv7YAh,2,before,NA,yes,alone
R_Oju76sshryv7YAh,3,before,NA,yes,alone
R_Oju76sshryv7YAh,4,before,NA,yes,NA
R_Oju76sshryv7YAh,5,before,NA,yes,NA
R_Oju76sshryv7YAh,6,before,NA,yes,alone
R_Oju76sshryv7YAh,7,before,NA,yes,NA
R_Oju76sshryv7YAh,8,before,NA,yes,NA
R_Oju76sshryv7YAh,9,before,NA,yes,NA
R_Oju76sshryv7YAh,1,during,0,yes,NA
R_Oju76sshryv7YAh,2,during,11.200000000000001,yes,alone
R_Oju76sshryv7YAh,3,during,5.6000000000000005,yes,alone
R_Oju76sshryv7YAh,4,during,0,yes,multiplayer
R_Oju76sshryv7YAh,5,during,0,yes,NA
R_Oju76sshryv7YAh,6,during,11.200000000000001,yes,alone
R_Oju76sshryv7YAh,7,during,0,yes,NA
R_Oju76sshryv7YAh,8,during,0,yes,NA
R_Oju76sshryv7YAh,9,during,0,yes,NA
R_Xjm191b0NxVNvbz,1,before,0,yes,NA
R_Xjm191b0NxVNvbz,2,before,0,yes,NA
R_Xjm191b0NxVNvbz,3,before,5,yes,alone
R_Xjm191b0NxVNvbz,4,before,0,yes,NA
R_Xjm191b0NxVNvbz,5,before,0,yes,NA
R_Xjm191b0NxVNvbz,6,before,5,yes,alone
R_Xjm191b0NxVNvbz,7,before,0,yes,NA
R_Xjm191b0NxVNvbz,8,before,0,yes,NA
R_Xjm191b0NxVNvbz,9,before,0,yes,NA
R_Xjm191b0NxVNvbz,1,during,0,yes,NA
R_Xjm191b0NxVNvbz,2,during,0,yes,NA
R_Xjm191b0NxVNvbz,3,during,0,yes,NA
R_Xjm191b0NxVNvbz,4,during,0,yes,NA
R_Xjm191b0NxVNvbz,5,during,0,yes,NA
R_Xjm191b0NxVNvbz,6,during,31,yes,alone
R_Xjm191b0NxVNvbz,7,during,0,yes,NA
R_Xjm191b0NxVNvbz,8,during,0,yes,NA
R_Xjm191b0NxVNvbz,9,during,0,yes,NA
R_30uRCB7vSqjK8Tf,1,before,0,yes,NA
R_30uRCB7vSqjK8Tf,2,before,1.5,yes,alone
R_30uRCB7vSqjK8Tf,3,before,13.5,yes,multiplayer
R_30uRCB7vSqjK8Tf,4,before,0,yes,NA
R_30uRCB7vSqjK8Tf,5,before,0,yes,NA
R_30uRCB7vSqjK8Tf,6,before,0,yes,NA
R_30uRCB7vSqjK8Tf,7,before,0,yes,NA
R_30uRCB7vSqjK8Tf,8,before,0,yes,NA
R_30uRCB7vSqjK8Tf,9,before,0,yes,NA
R_30uRCB7vSqjK8Tf,1,during,0,yes,NA
R_30uRCB7vSqjK8Tf,2,during,1.05,yes,alone
R_30uRCB7vSqjK8Tf,3,during,16.8,yes,multiplayer
R_30uRCB7vSqjK8Tf,4,during,3.15,yes,multiplayer
R_30uRCB7vSqjK8Tf,5,during,0,yes,NA
R_30uRCB7vSqjK8Tf,6,during,0,yes,NA
R_30uRCB7vSqjK8Tf,7,during,0,yes,NA
R_30uRCB7vSqjK8Tf,8,during,0,yes,NA
R_30uRCB7vSqjK8Tf,9,during,0,yes,NA
R_1QfJ0V1q7quecwG,1,before,0,yes,NA
R_1QfJ0V1q7quecwG,2,before,1.5,yes,alone
R_1QfJ0V1q7quecwG,3,before,10.5,yes,alone
R_1QfJ0V1q7quecwG,4,before,0,yes,NA
R_1QfJ0V1q7quecwG,5,before,0,yes,NA
R_1QfJ0V1q7quecwG,6,before,3,yes,alone
R_1QfJ0V1q7quecwG,7,before,0,yes,NA
R_1QfJ0V1q7quecwG,8,before,0,yes,NA
R_1QfJ0V1q7quecwG,9,before,0,yes,NA
R_1QfJ0V1q7quecwG,1,during,NA,yes,NA
R_1QfJ0V1q7quecwG,2,during,NA,yes,NA
R_1QfJ0V1q7quecwG,3,during,NA,yes,alone
R_1QfJ0V1q7quecwG,4,during,NA,yes,NA
R_1QfJ0V1q7quecwG,5,during,NA,yes,NA
R_1QfJ0V1q7quecwG,6,during,NA,yes,alone
R_1QfJ0V1q7quecwG,7,during,NA,yes,NA
R_1QfJ0V1q7quecwG,8,during,NA,yes,NA
R_1QfJ0V1q7quecwG,9,during,NA,yes,NA
R_2VkJBjNuuyAttyZ,1,before,0,yes,NA
R_2VkJBjNuuyAttyZ,2,before,2.2,yes,alone
R_2VkJBjNuuyAttyZ,3,before,0,yes,alone
R_2VkJBjNuuyAttyZ,4,before,11,yes,alone
R_2VkJBjNuuyAttyZ,5,before,0,yes,NA
R_2VkJBjNuuyAttyZ,6,before,8.8,yes,alone
R_2VkJBjNuuyAttyZ,7,before,0,yes,NA
R_2VkJBjNuuyAttyZ,8,before,0,yes,NA
R_2VkJBjNuuyAttyZ,9,before,0,yes,NA
R_2VkJBjNuuyAttyZ,1,during,0,yes,NA
R_2VkJBjNuuyAttyZ,2,during,2.5,yes,alone
R_2VkJBjNuuyAttyZ,3,during,0,yes,NA
R_2VkJBjNuuyAttyZ,4,during,20,yes,alone
R_2VkJBjNuuyAttyZ,5,during,0,yes,NA
R_2VkJBjNuuyAttyZ,6,during,2.5,yes,alone
R_2VkJBjNuuyAttyZ,7,during,0,yes,NA
R_2VkJBjNuuyAttyZ,8,during,0,yes,NA
R_2VkJBjNuuyAttyZ,9,during,0,yes,NA
R_RLcbhnqjnjLiaVX,1,before,0,yes,NA
R_RLcbhnqjnjLiaVX,2,before,2.4,yes,alone
R_RLcbhnqjnjLiaVX,3,before,0,yes,NA
R_RLcbhnqjnjLiaVX,4,before,0.15,yes,alone
R_RLcbhnqjnjLiaVX,5,before,0,yes,NA
R_RLcbhnqjnjLiaVX,6,before,0.15,yes,alone
R_RLcbhnqjnjLiaVX,7,before,0,yes,NA
R_RLcbhnqjnjLiaVX,8,before,0.15,yes,alone
R_RLcbhnqjnjLiaVX,9,before,0.15,yes,alone
R_RLcbhnqjnjLiaVX,1,during,0,yes,NA
R_RLcbhnqjnjLiaVX,2,during,1.5,yes,alone
R_RLcbhnqjnjLiaVX,3,during,0,yes,NA
R_RLcbhnqjnjLiaVX,4,during,0,yes,NA
R_RLcbhnqjnjLiaVX,5,during,0,yes,NA
R_RLcbhnqjnjLiaVX,6,during,0,yes,NA
R_RLcbhnqjnjLiaVX,7,during,0,yes,NA
R_RLcbhnqjnjLiaVX,8,during,11.25,yes,multiplayer
R_RLcbhnqjnjLiaVX,9,during,0.75,yes,alone
R_2B4II5QqOBTuBsc,1,before,0,yes,NA
R_2B4II5QqOBTuBsc,2,before,13.5,yes,alone
R_2B4II5QqOBTuBsc,3,before,0,yes,NA
R_2B4II5QqOBTuBsc,4,before,0,yes,NA
R_2B4II5QqOBTuBsc,5,before,0,yes,NA
R_2B4II5QqOBTuBsc,6,before,0,yes,NA
R_2B4II5QqOBTuBsc,7,before,0,yes,NA
R_2B4II5QqOBTuBsc,8,before,0,yes,NA
R_2B4II5QqOBTuBsc,9,before,1.5,yes,multiplayer
R_2B4II5QqOBTuBsc,1,during,0,yes,NA
R_2B4II5QqOBTuBsc,2,during,0,yes,NA
R_2B4II5QqOBTuBsc,3,during,0,yes,NA
R_2B4II5QqOBTuBsc,4,during,0,yes,NA
R_2B4II5QqOBTuBsc,5,during,3,yes,multiplayer
R_2B4II5QqOBTuBsc,6,during,21,yes,multiplayer
R_2B4II5QqOBTuBsc,7,during,0,yes,NA
R_2B4II5QqOBTuBsc,8,during,6,yes,multiplayer
R_2B4II5QqOBTuBsc,9,during,0,yes,NA
R_1M5w3AllKLTG9vr,1,before,0,yes,multiplayer
R_1M5w3AllKLTG9vr,2,before,0,yes,NA
R_1M5w3AllKLTG9vr,3,before,36,yes,multiplayer
R_1M5w3AllKLTG9vr,4,before,0,yes,NA
R_1M5w3AllKLTG9vr,5,before,0,yes,NA
R_1M5w3AllKLTG9vr,6,before,0,yes,NA
R_1M5w3AllKLTG9vr,7,before,7.199999999999999,yes,alone
R_1M5w3AllKLTG9vr,8,before,0,yes,NA
R_1M5w3AllKLTG9vr,9,before,0,yes,alone
R_1M5w3AllKLTG9vr,1,during,0,yes,NA
R_1M5w3AllKLTG9vr,2,during,1.48,yes,alone
R_1M5w3AllKLTG9vr,3,during,44.4,yes,multiplayer
R_1M5w3AllKLTG9vr,4,during,0,yes,NA
R_1M5w3AllKLTG9vr,5,during,0,yes,NA
R_1M5w3AllKLTG9vr,6,during,0,yes,NA
R_1M5w3AllKLTG9vr,7,during,3.7,yes,alone
R_1M5w3AllKLTG9vr,8,during,6.66,yes,alone
R_1M5w3AllKLTG9vr,9,during,0,yes,alone
R_2fvUAwVkhV1ypOM,1,before,0,yes,NA
R_2fvUAwVkhV1ypOM,2,before,0,yes,alone
R_2fvUAwVkhV1ypOM,3,before,0,yes,alone
R_2fvUAwVkhV1ypOM,4,before,0,yes,NA
R_2fvUAwVkhV1ypOM,5,before,0,yes,NA
R_2fvUAwVkhV1ypOM,6,before,0,yes,alone
R_2fvUAwVkhV1ypOM,7,before,0,yes,alone
R_2fvUAwVkhV1ypOM,8,before,0,yes,NA
R_2fvUAwVkhV1ypOM,9,before,0,yes,multiplayer
R_2fvUAwVkhV1ypOM,1,during,0,yes,NA
R_2fvUAwVkhV1ypOM,2,during,0,yes,alone
R_2fvUAwVkhV1ypOM,3,during,0,yes,alone
R_2fvUAwVkhV1ypOM,4,during,0,yes,NA
R_2fvUAwVkhV1ypOM,5,during,0,yes,NA
R_2fvUAwVkhV1ypOM,6,during,0,yes,alone
R_2fvUAwVkhV1ypOM,7,during,0,yes,alone
R_2fvUAwVkhV1ypOM,8,during,0,yes,NA
R_2fvUAwVkhV1ypOM,9,during,0,yes,alone
R_0vTXEcLGjOc6uRj,1,before,0,yes,NA
R_0vTXEcLGjOc6uRj,2,before,0,yes,NA
R_0vTXEcLGjOc6uRj,3,before,8.8,yes,alone
R_0vTXEcLGjOc6uRj,4,before,9.9,yes,multiplayer
R_0vTXEcLGjOc6uRj,5,before,0,yes,NA
R_0vTXEcLGjOc6uRj,6,before,3.3,yes,multiplayer
R_0vTXEcLGjOc6uRj,7,before,0,yes,NA
R_0vTXEcLGjOc6uRj,8,before,0,yes,NA
R_0vTXEcLGjOc6uRj,9,before,0,yes,NA
R_0vTXEcLGjOc6uRj,1,during,0,yes,NA
R_0vTXEcLGjOc6uRj,2,during,0,yes,NA
R_0vTXEcLGjOc6uRj,3,during,6,yes,alone
R_0vTXEcLGjOc6uRj,4,during,15,yes,multiplayer
R_0vTXEcLGjOc6uRj,5,during,0,yes,NA
R_0vTXEcLGjOc6uRj,6,during,9,yes,alone
R_0vTXEcLGjOc6uRj,7,during,0,yes,NA
R_0vTXEcLGjOc6uRj,8,during,0,yes,NA
R_0vTXEcLGjOc6uRj,9,during,0,yes,NA
R_3259jqnrUhcJUgT,1,before,NA,no,NA
R_3259jqnrUhcJUgT,2,before,NA,no,NA
R_3259jqnrUhcJUgT,3,before,NA,no,NA
R_3259jqnrUhcJUgT,4,before,NA,no,NA
R_3259jqnrUhcJUgT,5,before,NA,no,NA
R_3259jqnrUhcJUgT,6,before,NA,no,NA
R_3259jqnrUhcJUgT,7,before,NA,no,NA
R_3259jqnrUhcJUgT,8,before,NA,no,NA
R_3259jqnrUhcJUgT,9,before,NA,no,NA
R_3259jqnrUhcJUgT,1,during,1.25,yes,multiplayer
R_3259jqnrUhcJUgT,2,during,12.5,yes,alone
R_3259jqnrUhcJUgT,3,during,0,yes,NA
R_3259jqnrUhcJUgT,4,during,0,yes,NA
R_3259jqnrUhcJUgT,5,during,0,yes,NA
R_3259jqnrUhcJUgT,6,during,0,yes,NA
R_3259jqnrUhcJUgT,7,during,11.25,yes,alone
R_3259jqnrUhcJUgT,8,during,0,yes,NA
R_3259jqnrUhcJUgT,9,during,0,yes,NA
R_3VJUdRxHSSY9KRH,1,before,0,yes,NA
R_3VJUdRxHSSY9KRH,2,before,0,yes,NA
R_3VJUdRxHSSY9KRH,3,before,8,yes,alone
R_3VJUdRxHSSY9KRH,4,before,0,yes,NA
R_3VJUdRxHSSY9KRH,5,before,0,yes,NA
R_3VJUdRxHSSY9KRH,6,before,8,yes,alone
R_3VJUdRxHSSY9KRH,7,before,0,yes,NA
R_3VJUdRxHSSY9KRH,8,before,20,yes,alone
R_3VJUdRxHSSY9KRH,9,before,4,yes,alone
R_3VJUdRxHSSY9KRH,1,during,0,yes,NA
R_3VJUdRxHSSY9KRH,2,during,0,yes,NA
R_3VJUdRxHSSY9KRH,3,during,0,yes,NA
R_3VJUdRxHSSY9KRH,4,during,0,yes,NA
R_3VJUdRxHSSY9KRH,5,during,0,yes,NA
R_3VJUdRxHSSY9KRH,6,during,24,yes,multiplayer
R_3VJUdRxHSSY9KRH,7,during,0,yes,NA
R_3VJUdRxHSSY9KRH,8,during,30,yes,alone
R_3VJUdRxHSSY9KRH,9,during,6,yes,alone
R_b3OqdK3QYKKuHYd,1,before,0,yes,NA
R_b3OqdK3QYKKuHYd,2,before,1.5,yes,alone
R_b3OqdK3QYKKuHYd,3,before,0,yes,NA
R_b3OqdK3QYKKuHYd,4,before,0,yes,NA
R_b3OqdK3QYKKuHYd,5,before,0,yes,NA
R_b3OqdK3QYKKuHYd,6,before,2,yes,alone
R_b3OqdK3QYKKuHYd,7,before,1.5,yes,alone
R_b3OqdK3QYKKuHYd,8,before,0,yes,NA
R_b3OqdK3QYKKuHYd,9,before,0,yes,NA
R_b3OqdK3QYKKuHYd,1,during,1.2,yes,multiplayer
R_b3OqdK3QYKKuHYd,2,during,0,yes,NA
R_b3OqdK3QYKKuHYd,3,during,0,yes,NA
R_b3OqdK3QYKKuHYd,4,during,0,yes,NA
R_b3OqdK3QYKKuHYd,5,during,0,yes,NA
R_b3OqdK3QYKKuHYd,6,during,9.6,yes,alone
R_b3OqdK3QYKKuHYd,7,during,1.2,yes,alone
R_b3OqdK3QYKKuHYd,8,during,0,yes,NA
R_b3OqdK3QYKKuHYd,9,during,0,yes,NA
R_8jHHv1qsC7vCAz7,1,before,0,yes,NA
R_8jHHv1qsC7vCAz7,2,before,0,yes,NA
R_8jHHv1qsC7vCAz7,3,before,1.4000000000000001,yes,multiplayer
R_8jHHv1qsC7vCAz7,4,before,0,yes,NA
R_8jHHv1qsC7vCAz7,5,before,4.2,yes,multiplayer
R_8jHHv1qsC7vCAz7,6,before,4.2,yes,alone
R_8jHHv1qsC7vCAz7,7,before,2.8000000000000003,yes,multiplayer
R_8jHHv1qsC7vCAz7,8,before,1.4000000000000001,yes,alone
R_8jHHv1qsC7vCAz7,9,before,0,yes,NA
R_8jHHv1qsC7vCAz7,1,during,0,yes,NA
R_8jHHv1qsC7vCAz7,2,during,0,yes,NA
R_8jHHv1qsC7vCAz7,3,during,6,yes,multiplayer
R_8jHHv1qsC7vCAz7,4,during,0,yes,NA
R_8jHHv1qsC7vCAz7,5,during,8,yes,multiplayer
R_8jHHv1qsC7vCAz7,6,during,4,yes,alone
R_8jHHv1qsC7vCAz7,7,during,0,yes,NA
R_8jHHv1qsC7vCAz7,8,during,2,yes,alone
R_8jHHv1qsC7vCAz7,9,during,0,yes,NA
R_BDGcUeEGjSpIacN,1,before,0,yes,NA
R_BDGcUeEGjSpIacN,2,before,1,yes,alone
R_BDGcUeEGjSpIacN,3,before,7,yes,multiplayer
R_BDGcUeEGjSpIacN,4,before,2,yes,multiplayer
R_BDGcUeEGjSpIacN,5,before,0,yes,NA
R_BDGcUeEGjSpIacN,6,before,0,yes,NA
R_BDGcUeEGjSpIacN,7,before,0,yes,NA
R_BDGcUeEGjSpIacN,8,before,0,yes,NA
R_BDGcUeEGjSpIacN,9,before,0,yes,NA
R_BDGcUeEGjSpIacN,1,during,0,yes,NA
R_BDGcUeEGjSpIacN,2,during,4,yes,multiplayer
R_BDGcUeEGjSpIacN,3,during,16,yes,multiplayer
R_BDGcUeEGjSpIacN,4,during,12,yes,multiplayer
R_BDGcUeEGjSpIacN,5,during,0,yes,NA
R_BDGcUeEGjSpIacN,6,during,4,yes,NA
R_BDGcUeEGjSpIacN,7,during,0,yes,alone
R_BDGcUeEGjSpIacN,8,during,4,yes,alone
R_BDGcUeEGjSpIacN,9,during,0,yes,NA
R_3lxovCWhEaeqaCs,1,before,0,yes,NA
R_3lxovCWhEaeqaCs,2,before,0,yes,NA
R_3lxovCWhEaeqaCs,3,before,7.5,yes,multiplayer
R_3lxovCWhEaeqaCs,4,before,7.5,yes,multiplayer
R_3lxovCWhEaeqaCs,5,before,0,yes,NA
R_3lxovCWhEaeqaCs,6,before,7.5,yes,alone
R_3lxovCWhEaeqaCs,7,before,0,yes,NA
R_3lxovCWhEaeqaCs,8,before,7.5,yes,alone
R_3lxovCWhEaeqaCs,9,before,0,yes,NA
R_3lxovCWhEaeqaCs,1,during,0,yes,NA
R_3lxovCWhEaeqaCs,2,during,0,yes,NA
R_3lxovCWhEaeqaCs,3,during,4,yes,multiplayer
R_3lxovCWhEaeqaCs,4,during,1.6,yes,multiplayer
R_3lxovCWhEaeqaCs,5,during,2.4,yes,alone
R_3lxovCWhEaeqaCs,6,during,4,yes,alone
R_3lxovCWhEaeqaCs,7,during,1.6,yes,alone
R_3lxovCWhEaeqaCs,8,during,2.4,yes,alone
R_3lxovCWhEaeqaCs,9,during,0,yes,NA
R_1N9O72YdQ4GZFDi,1,before,0,yes,NA
R_1N9O72YdQ4GZFDi,2,before,4.8,yes,alone
R_1N9O72YdQ4GZFDi,3,before,9.6,yes,multiplayer
R_1N9O72YdQ4GZFDi,4,before,2.4,yes,multiplayer
R_1N9O72YdQ4GZFDi,5,before,0,yes,NA
R_1N9O72YdQ4GZFDi,6,before,24,yes,alone
R_1N9O72YdQ4GZFDi,7,before,4.8,yes,alone
R_1N9O72YdQ4GZFDi,8,before,2.4,yes,alone
R_1N9O72YdQ4GZFDi,9,before,0,yes,NA
R_1N9O72YdQ4GZFDi,1,during,0,yes,NA
R_1N9O72YdQ4GZFDi,2,during,4,yes,alone
R_1N9O72YdQ4GZFDi,3,during,8,yes,multiplayer
R_1N9O72YdQ4GZFDi,4,during,0,yes,NA
R_1N9O72YdQ4GZFDi,5,during,0,yes,NA
R_1N9O72YdQ4GZFDi,6,during,20,yes,alone
R_1N9O72YdQ4GZFDi,7,during,8,yes,alone
R_1N9O72YdQ4GZFDi,8,during,0,yes,NA
R_1N9O72YdQ4GZFDi,9,during,0,yes,NA
R_brWqcjWNLR2SR6p,1,before,0,yes,NA
R_brWqcjWNLR2SR6p,2,before,0,yes,NA
R_brWqcjWNLR2SR6p,3,before,17.5,yes,multiplayer
R_brWqcjWNLR2SR6p,4,before,5,yes,multiplayer
R_brWqcjWNLR2SR6p,5,before,0,yes,NA
R_brWqcjWNLR2SR6p,6,before,2.5,yes,NA
R_brWqcjWNLR2SR6p,7,before,0,yes,NA
R_brWqcjWNLR2SR6p,8,before,0,yes,NA
R_brWqcjWNLR2SR6p,9,before,0,yes,NA
R_brWqcjWNLR2SR6p,1,during,1.75,yes,alone
R_brWqcjWNLR2SR6p,2,during,0,yes,NA
R_brWqcjWNLR2SR6p,3,during,17.5,yes,multiplayer
R_brWqcjWNLR2SR6p,4,during,14,yes,multiplayer
R_brWqcjWNLR2SR6p,5,during,0,yes,NA
R_brWqcjWNLR2SR6p,6,during,1.75,yes,multiplayer
R_brWqcjWNLR2SR6p,7,during,0,yes,NA
R_brWqcjWNLR2SR6p,8,during,0,yes,NA
R_brWqcjWNLR2SR6p,9,during,0,yes,NA
R_1HbCUjufNKWfBV4,1,before,0,yes,NA
R_1HbCUjufNKWfBV4,2,before,0,yes,NA
R_1HbCUjufNKWfBV4,3,before,17.5,yes,multiplayer
R_1HbCUjufNKWfBV4,4,before,0,yes,NA
R_1HbCUjufNKWfBV4,5,before,0,yes,NA
R_1HbCUjufNKWfBV4,6,before,0,yes,NA
R_1HbCUjufNKWfBV4,7,before,0,yes,NA
R_1HbCUjufNKWfBV4,8,before,17.5,yes,alone
R_1HbCUjufNKWfBV4,9,before,0,yes,NA
R_1HbCUjufNKWfBV4,1,during,0,yes,NA
R_1HbCUjufNKWfBV4,2,during,0,yes,NA
R_1HbCUjufNKWfBV4,3,during,0,yes,NA
R_1HbCUjufNKWfBV4,4,during,0,yes,NA
R_1HbCUjufNKWfBV4,5,during,0,yes,NA
R_1HbCUjufNKWfBV4,6,during,0,yes,NA
R_1HbCUjufNKWfBV4,7,during,0,yes,NA
R_1HbCUjufNKWfBV4,8,during,15.75,yes,alone
R_1HbCUjufNKWfBV4,9,during,0,yes,NA
R_OP7imJenh3QEzHr,1,before,1.3,yes,NA
R_OP7imJenh3QEzHr,2,before,2.6,yes,NA
R_OP7imJenh3QEzHr,3,before,5.2,yes,multiplayer
R_OP7imJenh3QEzHr,4,before,0,yes,NA
R_OP7imJenh3QEzHr,5,before,0,yes,NA
R_OP7imJenh3QEzHr,6,before,2.6,yes,alone
R_OP7imJenh3QEzHr,7,before,0,yes,NA
R_OP7imJenh3QEzHr,8,before,1.3,yes,alone
R_OP7imJenh3QEzHr,9,before,0,yes,NA
R_OP7imJenh3QEzHr,1,during,10.2,yes,multiplayer
R_OP7imJenh3QEzHr,2,during,NA,yes,NA
R_OP7imJenh3QEzHr,3,during,25.5,yes,multiplayer
R_OP7imJenh3QEzHr,4,during,5.1,yes,alone
R_OP7imJenh3QEzHr,5,during,NA,yes,NA
R_OP7imJenh3QEzHr,6,during,10.2,yes,alone
R_OP7imJenh3QEzHr,7,during,NA,yes,NA
R_OP7imJenh3QEzHr,8,during,NA,yes,alone
R_OP7imJenh3QEzHr,9,during,NA,yes,NA
R_1mmJ4ZOT1aKUnz7,1,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,2,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,3,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,4,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,5,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,6,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,7,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,8,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,9,before,NA,no,NA
R_1mmJ4ZOT1aKUnz7,1,during,0,yes,alone
R_1mmJ4ZOT1aKUnz7,2,during,31.5,yes,alone
R_1mmJ4ZOT1aKUnz7,3,during,45,yes,alone
R_1mmJ4ZOT1aKUnz7,4,during,13.5,yes,alone
R_1mmJ4ZOT1aKUnz7,5,during,0,yes,NA
R_1mmJ4ZOT1aKUnz7,6,during,0,yes,NA
R_1mmJ4ZOT1aKUnz7,7,during,0,yes,NA
R_1mmJ4ZOT1aKUnz7,8,during,0,yes,NA
R_1mmJ4ZOT1aKUnz7,9,during,0,yes,NA
R_2YJKbEV4DDO8Lc0,1,before,3,yes,multiplayer
R_2YJKbEV4DDO8Lc0,2,before,4,yes,alone
R_2YJKbEV4DDO8Lc0,3,before,0,yes,NA
R_2YJKbEV4DDO8Lc0,4,before,0,yes,NA
R_2YJKbEV4DDO8Lc0,5,before,0,yes,NA
R_2YJKbEV4DDO8Lc0,6,before,3,yes,alone
R_2YJKbEV4DDO8Lc0,7,before,0,yes,NA
R_2YJKbEV4DDO8Lc0,8,before,10,yes,multiplayer
R_2YJKbEV4DDO8Lc0,9,before,0,yes,NA
R_2YJKbEV4DDO8Lc0,1,during,1.5,yes,multiplayer
R_2YJKbEV4DDO8Lc0,2,during,6,yes,alone
R_2YJKbEV4DDO8Lc0,3,during,0,yes,NA
R_2YJKbEV4DDO8Lc0,4,during,0,yes,NA
R_2YJKbEV4DDO8Lc0,5,during,0,yes,NA
R_2YJKbEV4DDO8Lc0,6,during,1.5,yes,alone
R_2YJKbEV4DDO8Lc0,7,during,0,yes,NA
R_2YJKbEV4DDO8Lc0,8,during,0,yes,multiplayer
R_2YJKbEV4DDO8Lc0,9,during,6,yes,NA
R_1FmqwzhhGgMovg2,1,before,NA,no,NA
R_1FmqwzhhGgMovg2,2,before,NA,no,NA
R_1FmqwzhhGgMovg2,3,before,NA,no,NA
R_1FmqwzhhGgMovg2,4,before,NA,no,NA
R_1FmqwzhhGgMovg2,5,before,NA,no,NA
R_1FmqwzhhGgMovg2,6,before,NA,no,NA
R_1FmqwzhhGgMovg2,7,before,NA,no,NA
R_1FmqwzhhGgMovg2,8,before,NA,no,NA
R_1FmqwzhhGgMovg2,9,before,NA,no,NA
R_1FmqwzhhGgMovg2,1,during,0,yes,NA
R_1FmqwzhhGgMovg2,2,during,3,yes,multiplayer
R_1FmqwzhhGgMovg2,3,during,0,yes,NA
R_1FmqwzhhGgMovg2,4,during,1.5,yes,multiplayer
R_1FmqwzhhGgMovg2,5,during,0,yes,NA
R_1FmqwzhhGgMovg2,6,during,25.5,yes,alone
R_1FmqwzhhGgMovg2,7,during,0,yes,NA
R_1FmqwzhhGgMovg2,8,during,0,yes,NA
R_1FmqwzhhGgMovg2,9,during,0,yes,NA
R_6kZae0087zktvOx,1,before,0,yes,NA
R_6kZae0087zktvOx,2,before,10,yes,multiplayer
R_6kZae0087zktvOx,3,before,5,yes,multiplayer
R_6kZae0087zktvOx,4,before,0,yes,NA
R_6kZae0087zktvOx,5,before,0,yes,NA
R_6kZae0087zktvOx,6,before,0,yes,NA
R_6kZae0087zktvOx,7,before,0,yes,NA
R_6kZae0087zktvOx,8,before,0,yes,NA
R_6kZae0087zktvOx,9,before,0,yes,NA
R_6kZae0087zktvOx,1,during,0,yes,NA
R_6kZae0087zktvOx,2,during,30,yes,multiplayer
